Freq.	V(vo)
3.06902198839042e+004	(-4.14388920509695e+000dB,4.38991938241998e-001°)
3.07609681473997e+004	(-4.14388794090716e+000dB,4.37900040005360e-001°)
3.08318795024862e+004	(-4.14388668254924e+000dB,4.36810463062207e-001°)
3.09029543251285e+004	(-4.14388542999650e+000dB,4.35723201642957e-001°)
3.09741929921584e+004	(-4.14388418322224e+000dB,4.34638249987782e-001°)
3.10455958812761e+004	(-4.14388294220028e+000dB,4.33555602337619e-001°)
3.11171633710527e+004	(-4.14388170690412e+000dB,4.32475252961118e-001°)
3.11888958409319e+004	(-4.14388047730773e+000dB,4.31397196131141e-001°)
3.12607936712321e+004	(-4.14387925338480e+000dB,4.30321426138882e-001°)
3.13328572431483e+004	(-4.14387803510955e+000dB,4.29247937276219e-001°)
3.14050869387546e+004	(-4.14387682245609e+000dB,4.28176723859487e-001°)
3.14774831410056e+004	(-4.14387561539883e+000dB,4.27107780213669e-001°)
3.15500462337387e+004	(-4.14387441391195e+000dB,4.26041100670885e-001°)
3.16227766016762e+004	(-4.14387321797019e+000dB,4.24976679573014e-001°)
3.16956746304273e+004	(-4.14387202754814e+000dB,4.23914511290239e-001°)
3.17687407064901e+004	(-4.14387084262040e+000dB,4.22854590185775e-001°)
3.18419752172536e+004	(-4.14386966316196e+000dB,4.21796910646275e-001°)
3.19153785510000e+004	(-4.14386848914782e+000dB,4.20741467063313e-001°)
3.19889510969063e+004	(-4.14386732055305e+000dB,4.19688253846411e-001°)
3.20626932450470e+004	(-4.14386615735305e+000dB,4.18637265413218e-001°)
3.21366053863955e+004	(-4.14386499952274e+000dB,4.17588496192626e-001°)
3.22106879128266e+004	(-4.14386384703807e+000dB,4.16541940630120e-001°)
3.22849412171186e+004	(-4.14386269987436e+000dB,4.15497593173765e-001°)
3.23593656929550e+004	(-4.14386155800724e+000dB,4.14455448296556e-001°)
3.24339617349271e+004	(-4.14386042141257e+000dB,4.13415500469211e-001°)
3.25087297385356e+004	(-4.14385929006608e+000dB,4.12377744183102e-001°)
3.25836701001930e+004	(-4.14385816394407e+000dB,4.11342173936541e-001°)
3.26587832172257e+004	(-4.14385704302250e+000dB,4.10308784244718e-001°)
3.27340694878759e+004	(-4.14385592727767e+000dB,4.09277569627579e-001°)
3.28095293113040e+004	(-4.14385481668594e+000dB,4.08248524622725e-001°)
3.28851630875904e+004	(-4.14385371122344e+000dB,4.07221643777052e-001°)
3.29609712177378e+004	(-4.14385261086726e+000dB,4.06196921644743e-001°)
3.30369541036735e+004	(-4.14385151559372e+000dB,4.05174352797367e-001°)
3.31131121482511e+004	(-4.14385042537965e+000dB,4.04153931816015e-001°)
3.31894457552530e+004	(-4.14384934020181e+000dB,4.03135653293560e-001°)
3.32659553293924e+004	(-4.14384826003736e+000dB,4.02119511829251e-001°)
3.33426412763155e+004	(-4.14384718486339e+000dB,4.01105502044421e-001°)
3.34195040026034e+004	(-4.14384611465729e+000dB,4.00093618560425e-001°)
3.34965439157747e+004	(-4.14384504939600e+000dB,3.99083856013536e-001°)
3.35737614242874e+004	(-4.14384398905702e+000dB,3.98076209058048e-001°)
3.36511569375410e+004	(-4.14384293361820e+000dB,3.97070672348882e-001°)
3.37287308658788e+004	(-4.14384188305663e+000dB,3.96067240556573e-001°)
3.38064836205900e+004	(-4.14384083735039e+000dB,3.95065908365274e-001°)
3.38844156139121e+004	(-4.14383979647738e+000dB,3.94066670469396e-001°)
3.39625272590327e+004	(-4.14383876041504e+000dB,3.93069521568675e-001°)
3.40408189700919e+004	(-4.14383772914185e+000dB,3.92074456383296e-001°)
3.41192911621846e+004	(-4.14383670263601e+000dB,3.91081469635003e-001°)
3.41979442513626e+004	(-4.14383568087527e+000dB,3.90090556065514e-001°)
3.42767786546368e+004	(-4.14383466383856e+000dB,3.89101710421098e-001°)
3.43557947899792e+004	(-4.14383365150385e+000dB,3.88114927459939e-001°)
3.44349930763255e+004	(-4.14383264384966e+000dB,3.87130201952737e-001°)
3.45143739335773e+004	(-4.14383164085512e+000dB,3.86147528684980e-001°)
3.45939377826038e+004	(-4.14383064249842e+000dB,3.85166902440999e-001°)
3.46736850452448e+004	(-4.14382964875869e+000dB,3.84188318032398e-001°)
3.47536161443122e+004	(-4.14382865961481e+000dB,3.83211770264652e-001°)
3.48337315035928e+004	(-4.14382767504581e+000dB,3.82237253964558e-001°)
3.49140315478502e+004	(-4.14382669503062e+000dB,3.81264763967108e-001°)
3.49945167028273e+004	(-4.14382571954866e+000dB,3.80294295121431e-001°)
3.50751873952483e+004	(-4.14382474857930e+000dB,3.79325842283545e-001°)
3.51560440528213e+004	(-4.14382378210177e+000dB,3.78359400317654e-001°)
3.52370871042402e+004	(-4.14382282009577e+000dB,3.77394964101119e-001°)
3.53183169791871e+004	(-4.14382186254071e+000dB,3.76432528527928e-001°)
3.53997341083349e+004	(-4.14382090941648e+000dB,3.75472088490967e-001°)
3.54813389233490e+004	(-4.14381996070268e+000dB,3.74513638905918e-001°)
3.55631318568899e+004	(-4.14381901637928e+000dB,3.73557174687240e-001°)
3.56451133426158e+004	(-4.14381807642610e+000dB,3.72602690768083e-001°)
3.57272838151842e+004	(-4.14381714082341e+000dB,3.71650182088599e-001°)
3.58096437102549e+004	(-4.14381620955144e+000dB,3.70699643603246e-001°)
3.58921934644918e+004	(-4.14381528259028e+000dB,3.69751070274513e-001°)
3.59749335155655e+004	(-4.14381435992038e+000dB,3.68804457072259e-001°)
3.60578643021555e+004	(-4.14381344152179e+000dB,3.67859798978797e-001°)
3.61409862639526e+004	(-4.14381252737575e+000dB,3.66917090988868e-001°)
3.62242998416611e+004	(-4.14381161746225e+000dB,3.65976328106771e-001°)
3.63078054770013e+004	(-4.14381071176231e+000dB,3.65037505345093e-001°)
3.63915036127119e+004	(-4.14380981025640e+000dB,3.64100617726399e-001°)
3.64753946925519e+004	(-4.14380891292595e+000dB,3.63165660289891e-001°)
3.65594791613036e+004	(-4.14380801975165e+000dB,3.62232628077062e-001°)
3.66437574647744e+004	(-4.14380713071427e+000dB,3.61301516142557e-001°)
3.67282300497995e+004	(-4.14380624579530e+000dB,3.60372319553356e-001°)
3.68128973642442e+004	(-4.14380536497610e+000dB,3.59445033383272e-001°)
3.68977598570061e+004	(-4.14380448823756e+000dB,3.58519652719235e-001°)
3.69828179780176e+004	(-4.14380361556146e+000dB,3.57596172649416e-001°)
3.70680721782486e+004	(-4.14380274692913e+000dB,3.56674588286008e-001°)
3.71535229097082e+004	(-4.14380188232212e+000dB,3.55754894747495e-001°)
3.72391706254478e+004	(-4.14380102172196e+000dB,3.54837087152478e-001°)
3.73250157795630e+004	(-4.14380016511086e+000dB,3.53921160641650e-001°)
3.74110588271962e+004	(-4.14379931247042e+000dB,3.53007110352552e-001°)
3.74973002245392e+004	(-4.14379846378243e+000dB,3.52094931450713e-001°)
3.75837404288353e+004	(-4.14379761902916e+000dB,3.51184619095628e-001°)
3.76703798983817e+004	(-4.14379677819240e+000dB,3.50276168463822e-001°)
3.77572190925324e+004	(-4.14379594125436e+000dB,3.49369574739377e-001°)
3.78442584717001e+004	(-4.14379510819742e+000dB,3.48464833116250e-001°)
3.79314984973589e+004	(-4.14379427900378e+000dB,3.47561938799763e-001°)
3.80189396320468e+004	(-4.14379345365631e+000dB,3.46660887006624e-001°)
3.81065823393680e+004	(-4.14379263213672e+000dB,3.45761672959332e-001°)
3.81944270839953e+004	(-4.14379181442833e+000dB,3.44864291892912e-001°)
3.82824743316729e+004	(-4.14379100051325e+000dB,3.43968739049186e-001°)
3.83707245492185e+004	(-4.14379019037469e+000dB,3.43075009679736e-001°)
3.84591782045260e+004	(-4.14378938399508e+000dB,3.42183099057158e-001°)
3.85478357665678e+004	(-4.14378858135777e+000dB,3.41293002441240e-001°)
3.86366977053975e+004	(-4.14378778244515e+000dB,3.40404715124319e-001°)
3.87257644921523e+004	(-4.14378698724074e+000dB,3.39518232393156e-001°)
3.88150365990553e+004	(-4.14378619572738e+000dB,3.38633549548300e-001°)
3.89045144994185e+004	(-4.14378540788848e+000dB,3.37750661901988e-001°)
3.89941986676448e+004	(-4.14378462370727e+000dB,3.36869564775522e-001°)
3.90840895792306e+004	(-4.14378384316720e+000dB,3.35990253500345e-001°)
3.91741877107687e+004	(-4.14378306625163e+000dB,3.35112723410287e-001°)
3.92644935399504e+004	(-4.14378229294418e+000dB,3.34236969857427e-001°)
3.93550075455681e+004	(-4.14378152322825e+000dB,3.33362988201879e-001°)
3.94457302075182e+004	(-4.14378075708774e+000dB,3.32490773809846e-001°)
3.95366620068031e+004	(-4.14377999450626e+000dB,3.31620322057321e-001°)
3.96278034255343e+004	(-4.14377923546770e+000dB,3.30751628333627e-001°)
3.97191549469343e+004	(-4.14377847995602e+000dB,3.29884688027175e-001°)
3.98107170553400e+004	(-4.14377772795501e+000dB,3.29019496551587e-001°)
3.99024902362044e+004	(-4.14377697944907e+000dB,3.28156049312178e-001°)
3.99944749761000e+004	(-4.14377623442181e+000dB,3.27294341741474e-001°)
4.00866717627205e+004	(-4.14377549285799e+000dB,3.26434369268979e-001°)
4.01790810848842e+004	(-4.14377475474158e+000dB,3.25576127329344e-001°)
4.02717034325361e+004	(-4.14377402005676e+000dB,3.24719611383073e-001°)
4.03645392967506e+004	(-4.14377328878838e+000dB,3.23864816886218e-001°)
4.04575891697344e+004	(-4.14377256092048e+000dB,3.23011739310576e-001°)
4.05508535448284e+004	(-4.14377183643801e+000dB,3.22160374127337e-001°)
4.06443329165113e+004	(-4.14377111532550e+000dB,3.21310716831643e-001°)
4.07380277804013e+004	(-4.14377039756756e+000dB,3.20462762919194e-001°)
4.08319386332592e+004	(-4.14376968314902e+000dB,3.19616507894186e-001°)
4.09260659729911e+004	(-4.14376897205476e+000dB,3.18771947262479e-001°)
4.10204102986506e+004	(-4.14376826426962e+000dB,3.17929076562077e-001°)
4.11149721104421e+004	(-4.14376755977885e+000dB,3.17087891316197e-001°)
4.12097519097229e+004	(-4.14376685856688e+000dB,3.16248387067413e-001°)
4.13047501990060e+004	(-4.14376616061974e+000dB,3.15410559365923e-001°)
4.13999674819629e+004	(-4.14376546592182e+000dB,3.14574403774853e-001°)
4.14954042634261e+004	(-4.14376477445882e+000dB,3.13739915858522e-001°)
4.15910610493920e+004	(-4.14376408621624e+000dB,3.12907091194105e-001°)
4.16869383470233e+004	(-4.14376340117889e+000dB,3.12075925368919e-001°)
4.17830366646519e+004	(-4.14376271933269e+000dB,3.11246413974039e-001°)
4.18793565117816e+004	(-4.14376204066324e+000dB,3.10418552613781e-001°)
4.19758983990904e+004	(-4.14376136515581e+000dB,3.09592336899316e-001°)
4.20726628384341e+004	(-4.14376069279611e+000dB,3.08767762454734e-001°)
4.21696503428479e+004	(-4.14376002357028e+000dB,3.07944824907983e-001°)
4.22668614265499e+004	(-4.14375935746383e+000dB,3.07123519897173e-001°)
4.23642966049437e+004	(-4.14375869446262e+000dB,3.06303843066127e-001°)
4.24619563946208e+004	(-4.14375803455259e+000dB,3.05485790069509e-001°)
4.25598413133638e+004	(-4.14375737771983e+000dB,3.04669356577895e-001°)
4.26579518801488e+004	(-4.14375672395055e+000dB,3.03854538255004e-001°)
4.27562886151481e+004	(-4.14375607323049e+000dB,3.03041330787989e-001°)
4.28548520397334e+004	(-4.14375542554619e+000dB,3.02229729863929e-001°)
4.29536426764782e+004	(-4.14375478088379e+000dB,3.01419731181739e-001°)
4.30526610491605e+004	(-4.14375413922968e+000dB,3.00611330448531e-001°)
4.31519076827659e+004	(-4.14375350057013e+000dB,2.99804523379510e-001°)
4.32513831034902e+004	(-4.14375286489171e+000dB,2.98999305690901e-001°)
4.33510878387422e+004	(-4.14375223218085e+000dB,2.98195673126759e-001°)
4.34510224171464e+004	(-4.14375160242421e+000dB,2.97393621419379e-001°)
4.35511873685461e+004	(-4.14375097560855e+000dB,2.96593146322213e-001°)
4.36515832240058e+004	(-4.14375035172040e+000dB,2.95794243582488e-001°)
4.37522105158144e+004	(-4.14374973074654e+000dB,2.94996908973186e-001°)
4.38530697774877e+004	(-4.14374911267375e+000dB,2.94201138270022e-001°)
4.39541615437716e+004	(-4.14374849748912e+000dB,2.93406927251665e-001°)
4.40554863506445e+004	(-4.14374788517945e+000dB,2.92614271706048e-001°)
4.41570447353203e+004	(-4.14374727573185e+000dB,2.91823167433514e-001°)
4.42588372362517e+004	(-4.14374666913328e+000dB,2.91033610244594e-001°)
4.43608643931323e+004	(-4.14374606537088e+000dB,2.90245595950890e-001°)
4.44631267468999e+004	(-4.14374546443199e+000dB,2.89459120371195e-001°)
4.45656248397393e+004	(-4.14374486630383e+000dB,2.88674179342925e-001°)
4.46683592150853e+004	(-4.14374427097354e+000dB,2.87890768696665e-001°)
4.47713304176252e+004	(-4.14374367842896e+000dB,2.87108884294014e-001°)
4.48745389933021e+004	(-4.14374308865678e+000dB,2.86328521977461e-001°)
4.49779854893177e+004	(-4.14374250164499e+000dB,2.85549677617013e-001°)
4.50816704541349e+004	(-4.14374191738114e+000dB,2.84772347082559e-001°)
4.51855944374811e+004	(-4.14374133585286e+000dB,2.83996526249698e-001°)
4.52897579903509e+004	(-4.14374075704760e+000dB,2.83222211019252e-001°)
4.53941616650091e+004	(-4.14374018095323e+000dB,2.82449397268104e-001°)
4.54988060149936e+004	(-4.14373960755738e+000dB,2.81678080908319e-001°)
4.56036915951183e+004	(-4.14373903684814e+000dB,2.80908257854604e-001°)
4.57088189614762e+004	(-4.14373846881322e+000dB,2.80139924026210e-001°)
4.58141886714420e+004	(-4.14373790344080e+000dB,2.79373075348631e-001°)
4.59198012836755e+004	(-4.14373734071851e+000dB,2.78607707754075e-001°)
4.60256573581242e+004	(-4.14373678063475e+000dB,2.77843817187226e-001°)
4.61317574560265e+004	(-4.14373622317762e+000dB,2.77081399600404e-001°)
4.62381021399146e+004	(-4.14373566833500e+000dB,2.76320450950802e-001°)
4.63446919736173e+004	(-4.14373511609534e+000dB,2.75560967204118e-001°)
4.64515275222634e+004	(-4.14373456644707e+000dB,2.74802944337706e-001°)
4.65586093522843e+004	(-4.14373401937843e+000dB,2.74046378324905e-001°)
4.66659380314173e+004	(-4.14373347487759e+000dB,2.73291265167016e-001°)
4.67735141287082e+004	(-4.14373293293332e+000dB,2.72537600853916e-001°)
4.68813382145149e+004	(-4.14373239353396e+000dB,2.71785381394596e-001°)
4.69894108605098e+004	(-4.14373185666811e+000dB,2.71034602795832e-001°)
4.70977326396836e+004	(-4.14373132232433e+000dB,2.70285261089307e-001°)
4.72063041263473e+004	(-4.14373079049140e+000dB,2.69537352289536e-001°)
4.73151258961363e+004	(-4.14373026115791e+000dB,2.68790872435625e-001°)
4.74241985260127e+004	(-4.14372973431272e+000dB,2.68045817574612e-001°)
4.75335225942687e+004	(-4.14372920994466e+000dB,2.67302183752150e-001°)
4.76430986805297e+004	(-4.14372868804270e+000dB,2.66559967032281e-001°)
4.77529273657572e+004	(-4.14372816859562e+000dB,2.65819163473679e-001°)
4.78630092322519e+004	(-4.14372765159237e+000dB,2.65079769160439e-001°)
4.79733448636569e+004	(-4.14372713702209e+000dB,2.64341780160946e-001°)
4.80839348449609e+004	(-4.14372662487395e+000dB,2.63605192568698e-001°)
4.81947797625007e+004	(-4.14372611513694e+000dB,2.62870002478539e-001°)
4.83058802039652e+004	(-4.14372560780022e+000dB,2.62136205994234e-001°)
4.84172367583978e+004	(-4.14372510285305e+000dB,2.61403799223509e-001°)
4.85288500162000e+004	(-4.14372460028497e+000dB,2.60672778288305e-001°)
4.86407205691340e+004	(-4.14372410008508e+000dB,2.59943139309601e-001°)
4.87528490103265e+004	(-4.14372360224290e+000dB,2.59214878419594e-001°)
4.88652359342712e+004	(-4.14372310674759e+000dB,2.58487991761174e-001°)
4.89778819368324e+004	(-4.14372261358897e+000dB,2.57762475473000e-001°)
4.90907876152480e+004	(-4.14372212275640e+000dB,2.57038325719742e-001°)
4.92039535681328e+004	(-4.14372163423968e+000dB,2.56315538656421e-001°)
4.93173803954813e+004	(-4.14372114802816e+000dB,2.55594110456657e-001°)
4.94310686986712e+004	(-4.14372066411170e+000dB,2.54874037293641e-001°)
4.95450190804666e+004	(-4.14372018247993e+000dB,2.54155315342032e-001°)
4.96592321450212e+004	(-4.14371970312294e+000dB,2.53437940805522e-001°)
4.97737084978811e+004	(-4.14371922603023e+000dB,2.52721909870897e-001°)
4.98884487459887e+004	(-4.14371875119189e+000dB,2.52007218751734e-001°)
5.00034534976853e+004	(-4.14371827859763e+000dB,2.51293863656103e-001°)
5.01187233627147e+004	(-4.14371780823766e+000dB,2.50581840793391e-001°)
5.02342589522261e+004	(-4.14371734010168e+000dB,2.49871146400181e-001°)
5.03500608787779e+004	(-4.14371687418016e+000dB,2.49161776707706e-001°)
5.04661297563402e+004	(-4.14371641046311e+000dB,2.48453727950606e-001°)
5.05824662002987e+004	(-4.14371594894058e+000dB,2.47746996379162e-001°)
5.06990708274577e+004	(-4.14371548960271e+000dB,2.47041578246499e-001°)
5.08159442560433e+004	(-4.14371503243983e+000dB,2.46337469813981e-001°)
5.09330871057068e+004	(-4.14371457744250e+000dB,2.45634667346996e-001°)
5.10504999975278e+004	(-4.14371412460082e+000dB,2.44933167121289e-001°)
5.11681835540179e+004	(-4.14371367390524e+000dB,2.44232965420747e-001°)
5.12861383991236e+004	(-4.14371322534612e+000dB,2.43534058522922e-001°)
5.14043651582297e+004	(-4.14371277891411e+000dB,2.42836442738859e-001°)
5.15228644581627e+004	(-4.14371233459956e+000dB,2.42140114358074e-001°)
5.16416369271941e+004	(-4.14371189239333e+000dB,2.41445069696418e-001°)
5.17606831950437e+004	(-4.14371145228563e+000dB,2.40751305067212e-001°)
5.18800038928831e+004	(-4.14371101426761e+000dB,2.40058816788314e-001°)
5.19995996533385e+004	(-4.14371057832945e+000dB,2.39367601197476e-001°)
5.21194711104949e+004	(-4.14371014446235e+000dB,2.38677654622985e-001°)
5.22396188998988e+004	(-4.14370971265677e+000dB,2.37988973413703e-001°)
5.23600436585618e+004	(-4.14370928290402e+000dB,2.37301553909467e-001°)
5.24807460249641e+004	(-4.14370885519451e+000dB,2.36615392473065e-001°)
5.26017266390574e+004	(-4.14370842951929e+000dB,2.35930485468720e-001°)
5.27229861422690e+004	(-4.14370800586946e+000dB,2.35246829260573e-001°)
5.28445251775047e+004	(-4.14370758423609e+000dB,2.34564420228529e-001°)
5.29663443891524e+004	(-4.14370716460985e+000dB,2.33883254758512e-001°)
5.30884444230855e+004	(-4.14370674698240e+000dB,2.33203329228181e-001°)
5.32108259266660e+004	(-4.14370633134454e+000dB,2.32524640040212e-001°)
5.33334895487487e+004	(-4.14370591768732e+000dB,2.31847183596556e-001°)
5.34564359396837e+004	(-4.14370550600236e+000dB,2.31170956303078e-001°)
5.35796657513207e+004	(-4.14370509628076e+000dB,2.30495954585658e-001°)
5.37031796370117e+004	(-4.14370468851348e+000dB,2.29822174854475e-001°)
5.38269782516153e+004	(-4.14370428269236e+000dB,2.29149613541853e-001°)
5.39510622514992e+004	(-4.14370387880876e+000dB,2.28478267078307e-001°)
5.40754322945445e+004	(-4.14370347685395e+000dB,2.27808131913510e-001°)
5.42000890401487e+004	(-4.14370307681934e+000dB,2.27139204484250e-001°)
5.43250331492296e+004	(-4.14370267869667e+000dB,2.26471481254012e-001°)
5.44502652842284e+004	(-4.14370228247716e+000dB,2.25804958679447e-001°)
5.45757861091133e+004	(-4.14370188815276e+000dB,2.25139633227468e-001°)
5.47015962893833e+004	(-4.14370149571479e+000dB,2.24475501368370e-001°)
5.48276964920715e+004	(-4.14370110515544e+000dB,2.23812559585832e-001°)
5.49540873857486e+004	(-4.14370071646593e+000dB,2.23150804369293e-001°)
5.50807696405264e+004	(-4.14370032963820e+000dB,2.22490232192434e-001°)
5.52077439280618e+004	(-4.14369994466385e+000dB,2.21830839574499e-001°)
5.53350109215597e+004	(-4.14369956153500e+000dB,2.21172623012565e-001°)
5.54625712957771e+004	(-4.14369918024338e+000dB,2.20515579006434e-001°)
5.55904257270263e+004	(-4.14369880078097e+000dB,2.19859704093788e-001°)
