Freq.	V(vo)/V(vi)
2.02301917867759e+006	(-4.13186117716047e+000dB,1.04205003090797e-001°)
2.02768271952060e+006	(-4.13186092692748e+000dB,1.04413317446106e-001°)
2.03235701093554e+006	(-4.13186067554193e+000dB,1.04622185325798e-001°)
2.03704207770504e+006	(-4.13186042299879e+000dB,1.04831607862974e-001°)
2.04173794466885e+006	(-4.13186016929270e+000dB,1.05041586138043e-001°)
2.04644463672399e+006	(-4.13185991441835e+000dB,1.05252121282094e-001°)
2.05116217882488e+006	(-4.13185965837005e+000dB,1.05463214389437e-001°)
2.05589059598345e+006	(-4.13185940114265e+000dB,1.05674866597133e-001°)
2.06062991326931e+006	(-4.13185914273069e+000dB,1.05887079037283e-001°)
2.06538015580984e+006	(-4.13185888312840e+000dB,1.06099852813171e-001°)
2.07014134879035e+006	(-4.13185862233042e+000dB,1.06313189054952e-001°)
2.07491351745421e+006	(-4.13185836033151e+000dB,1.06527088903742e-001°)
2.07969668710300e+006	(-4.13185809712575e+000dB,1.06741553487758e-001°)
2.08449088309659e+006	(-4.13185783270769e+000dB,1.06956583938253e-001°)
2.08929613085334e+006	(-4.13185756707159e+000dB,1.07172181397448e-001°)
2.09411245585019e+006	(-4.13185730021188e+000dB,1.07388347018556e-001°)
2.09893988362282e+006	(-4.13185703212319e+000dB,1.07605081933981e-001°)
2.10377843976577e+006	(-4.13185676279956e+000dB,1.07822387295064e-001°)
2.10862814993258e+006	(-4.13185649223539e+000dB,1.08040264256205e-001°)
2.11348903983594e+006	(-4.13185622042459e+000dB,1.08258713974853e-001°)
2.11836113524779e+006	(-4.13185594736184e+000dB,1.08477737611536e-001°)
2.12324446199951e+006	(-4.13185567304119e+000dB,1.08697336313939e-001°)
2.12813904598200e+006	(-4.13185539745690e+000dB,1.08917511256679e-001°)
2.13304491314586e+006	(-4.13185512060297e+000dB,1.09138263609502e-001°)
2.13796208950151e+006	(-4.13185484247370e+000dB,1.09359594521392e-001°)
2.14289060111934e+006	(-4.13185456306285e+000dB,1.09581505192129e-001°)
2.14783047412981e+006	(-4.13185428236499e+000dB,1.09803996768946e-001°)
2.15278173472365e+006	(-4.13185400037381e+000dB,1.10027070473732e-001°)
2.15774440915194e+006	(-4.13185371708353e+000dB,1.10250727451982e-001°)
2.16271852372629e+006	(-4.13185343248804e+000dB,1.10474968892065e-001°)
2.16770410481897e+006	(-4.13185314658131e+000dB,1.10699795993426e-001°)
2.17270117886301e+006	(-4.13185285935726e+000dB,1.10925209942740e-001°)
2.17770977235243e+006	(-4.13185257080981e+000dB,1.11151211953670e-001°)
2.18272991184227e+006	(-4.13185228093286e+000dB,1.11377803179417e-001°)
2.18776162394882e+006	(-4.13185198972022e+000dB,1.11604984863795e-001°)
2.19280493534971e+006	(-4.13185169716589e+000dB,1.11832758190164e-001°)
2.19785987278408e+006	(-4.13185140326351e+000dB,1.12061124368900e-001°)
2.20292646305271e+006	(-4.13185110800683e+000dB,1.12290084621496e-001°)
2.20800473301816e+006	(-4.13185081138961e+000dB,1.12519640148771e-001°)
2.21309470960489e+006	(-4.13185051340561e+000dB,1.12749792178578e-001°)
2.21819641979947e+006	(-4.13185021404838e+000dB,1.12980541910152e-001°)
2.22330989065065e+006	(-4.13184991331179e+000dB,1.13211890577731e-001°)
2.22843514926955e+006	(-4.13184961118923e+000dB,1.13443839410795e-001°)
2.23357222282978e+006	(-4.13184930767445e+000dB,1.13676389634089e-001°)
2.23872113856758e+006	(-4.13184900276099e+000dB,1.13909542491468e-001°)
2.24388192378201e+006	(-4.13184869644234e+000dB,1.14143299206154e-001°)
2.24905460583502e+006	(-4.13184838871206e+000dB,1.14377661004599e-001°)
2.25423921215167e+006	(-4.13184807956361e+000dB,1.14612629164190e-001°)
2.25943577022022e+006	(-4.13184776899038e+000dB,1.14848204901947e-001°)
2.26464430759230e+006	(-4.13184745698593e+000dB,1.15084389469943e-001°)
2.26986485188306e+006	(-4.13184714354340e+000dB,1.15321184131446e-001°)
2.27509743077130e+006	(-4.13184682865630e+000dB,1.15558590137091e-001°)
2.28034207199965e+006	(-4.13184651231804e+000dB,1.15796608732823e-001°)
2.28559880337466e+006	(-4.13184619452174e+000dB,1.16035241183760e-001°)
2.29086765276700e+006	(-4.13184587526074e+000dB,1.16274488782153e-001°)
2.29614864811159e+006	(-4.13184555452827e+000dB,1.16514352759931e-001°)
2.30144181740773e+006	(-4.13184523231745e+000dB,1.16754834415922e-001°)
2.30674718871929e+006	(-4.13184490862145e+000dB,1.16995934996595e-001°)
2.31206479017481e+006	(-4.13184458343356e+000dB,1.17237655791482e-001°)
2.31739464996770e+006	(-4.13184425674695e+000dB,1.17479998093430e-001°)
2.32273679635632e+006	(-4.13184392855422e+000dB,1.17722963182688e-001°)
2.32809125766422e+006	(-4.13184359884905e+000dB,1.17966552326950e-001°)
2.33345806228021e+006	(-4.13184326762383e+000dB,1.18210766829022e-001°)
2.33883723865856e+006	(-4.13184293487197e+000dB,1.18455608003024e-001°)
2.34422881531913e+006	(-4.13184260058627e+000dB,1.18701077118699e-001°)
2.34963282084751e+006	(-4.13184226475965e+000dB,1.18947175480953e-001°)
2.35504928389521e+006	(-4.13184192738505e+000dB,1.19193904421905e-001°)
2.36047823317978e+006	(-4.13184158845510e+000dB,1.19441265205472e-001°)
2.36591969748496e+006	(-4.13184124796274e+000dB,1.19689259178468e-001°)
2.37137370566085e+006	(-4.13184090590099e+000dB,1.19937887651327e-001°)
2.37684028662407e+006	(-4.13184056226215e+000dB,1.20187151906055e-001°)
2.38231946935788e+006	(-4.13184021703938e+000dB,1.20437053299628e-001°)
2.38781128291237e+006	(-4.13183987022504e+000dB,1.20687593160604e-001°)
2.39331575640458e+006	(-4.13183952181194e+000dB,1.20938772789153e-001°)
2.39883291901868e+006	(-4.13183917179254e+000dB,1.21190593528607e-001°)
2.40436280000612e+006	(-4.13183882015956e+000dB,1.21443056717777e-001°)
2.40990542868578e+006	(-4.13183846690540e+000dB,1.21696163675042e-001°)
2.41546083444412e+006	(-4.13183811202270e+000dB,1.21949915785830e-001°)
2.42102904673536e+006	(-4.13183775550380e+000dB,1.22204314343593e-001°)
2.42661009508159e+006	(-4.13183739734152e+000dB,1.22459360724755e-001°)
2.43220400907299e+006	(-4.13183703752779e+000dB,1.22715056285324e-001°)
2.43781081836793e+006	(-4.13183667605506e+000dB,1.22971402368883e-001°)
2.44343055269314e+006	(-4.13183631291590e+000dB,1.23228400338387e-001°)
2.44906324184391e+006	(-4.13183594810247e+000dB,1.23486051528459e-001°)
2.45470891568420e+006	(-4.13183558160730e+000dB,1.23744357348777e-001°)
2.46036760414679e+006	(-4.13183521342203e+000dB,1.24003319140929e-001°)
2.46603933723350e+006	(-4.13183484353930e+000dB,1.24262938289785e-001°)
2.47172414501529e+006	(-4.13183447195112e+000dB,1.24523216167799e-001°)
2.47742205763244e+006	(-4.13183409864961e+000dB,1.24784154142998e-001°)
2.48313310529473e+006	(-4.13183372362707e+000dB,1.25045753618734e-001°)
2.48885731828155e+006	(-4.13183334687526e+000dB,1.25308015954170e-001°)
2.49459472694211e+006	(-4.13183296838640e+000dB,1.25570942567675e-001°)
2.50034536169558e+006	(-4.13183258815217e+000dB,1.25834534833443e-001°)
2.50610925303126e+006	(-4.13183220616486e+000dB,1.26098794168985e-001°)
2.51188643150873e+006	(-4.13183182241611e+000dB,1.26363721939696e-001°)
2.51767692775800e+006	(-4.13183143689790e+000dB,1.26629319578160e-001°)
2.52348077247972e+006	(-4.13183104960206e+000dB,1.26895588488719e-001°)
2.52929799644529e+006	(-4.13183066052023e+000dB,1.27162530071342e-001°)
2.53512863049705e+006	(-4.13183026964461e+000dB,1.27430145753452e-001°)
2.54097270554844e+006	(-4.13182987696630e+000dB,1.27698436934237e-001°)
2.54683025258417e+006	(-4.13182948247727e+000dB,1.27967405064213e-001°)
2.55270130266038e+006	(-4.13182908616940e+000dB,1.28237051541847e-001°)
2.55858588690478e+006	(-4.13182868803382e+000dB,1.28507377785106e-001°)
2.56448403651684e+006	(-4.13182828806247e+000dB,1.28778385263310e-001°)
2.57039578276799e+006	(-4.13182788624646e+000dB,1.29050075417587e-001°)
2.57632115700170e+006	(-4.13182748257760e+000dB,1.29322449645011e-001°)
2.58226019063372e+006	(-4.13182707704725e+000dB,1.29595509425806e-001°)
2.58821291515221e+006	(-4.13182666964673e+000dB,1.29869256180244e-001°)
2.59417936211793e+006	(-4.13182626036772e+000dB,1.30143691348162e-001°)
2.60015956316439e+006	(-4.13182584920105e+000dB,1.30418816436666e-001°)
2.60615354999801e+006	(-4.13182543613833e+000dB,1.30694632861139e-001°)
2.61216135439832e+006	(-4.13182502117064e+000dB,1.30971142088340e-001°)
2.61818300821809e+006	(-4.13182460428940e+000dB,1.31248345604640e-001°)
2.62421854338355e+006	(-4.13182418548556e+000dB,1.31526244852384e-001°)
2.63026799189449e+006	(-4.13182376475021e+000dB,1.31804841325341e-001°)
2.63633138582448e+006	(-4.13182334207468e+000dB,1.32084136489196e-001°)
2.64240875732104e+006	(-4.13182291744969e+000dB,1.32364131813341e-001°)
2.64850013860580e+006	(-4.13182249086663e+000dB,1.32644828786820e-001°)
2.65460556197463e+006	(-4.13182206231597e+000dB,1.32926228918296e-001°)
2.66072505979790e+006	(-4.13182163178901e+000dB,1.33208333704297e-001°)
2.66685866452057e+006	(-4.13182119927633e+000dB,1.33491144597381e-001°)
2.67300640866240e+006	(-4.13182076476922e+000dB,1.33774663085686e-001°)
2.67916832481812e+006	(-4.13182032825797e+000dB,1.34058890756522e-001°)
2.68534444565759e+006	(-4.13181988973336e+000dB,1.34343829041955e-001°)
2.69153480392600e+006	(-4.13181944918637e+000dB,1.34629479473259e-001°)
2.69773943244400e+006	(-4.13181900660777e+000dB,1.34915843553695e-001°)
2.70395836410792e+006	(-4.13181856198767e+000dB,1.35202922822114e-001°)
2.71019163188992e+006	(-4.13181811531705e+000dB,1.35490718773490e-001°)
2.71643926883815e+006	(-4.13181766658614e+000dB,1.35779232938399e-001°)
2.72270130807698e+006	(-4.13181721578569e+000dB,1.36068466883069e-001°)
2.72897778280711e+006	(-4.13181676290609e+000dB,1.36358422098032e-001°)
2.73526872630578e+006	(-4.13181630793759e+000dB,1.36649100141273e-001°)
2.74157417192694e+006	(-4.13181585087077e+000dB,1.36940502526927e-001°)
2.74789415310146e+006	(-4.13181539169569e+000dB,1.37232630820682e-001°)
2.75422870333722e+006	(-4.13181493040261e+000dB,1.37525486592098e-001°)
2.76057785621940e+006	(-4.13181446698193e+000dB,1.37819071335099e-001°)
2.76694164541056e+006	(-4.13181400142395e+000dB,1.38113386642906e-001°)
2.77332010465089e+006	(-4.13181353371850e+000dB,1.38408434080810e-001°)
2.77971326775834e+006	(-4.13181306385564e+000dB,1.38704215218013e-001°)
2.78612116862882e+006	(-4.13181259182575e+000dB,1.39000731579919e-001°)
2.79254384123638e+006	(-4.13181211761857e+000dB,1.39297984759444e-001°)
2.79898131963340e+006	(-4.13181164122382e+000dB,1.39595976337524e-001°)
2.80543363795075e+006	(-4.13181116263200e+000dB,1.39894707883145e-001°)
2.81190083039798e+006	(-4.13181068183258e+000dB,1.40194180985107e-001°)
2.81838293126349e+006	(-4.13181019881522e+000dB,1.40494397252067e-001°)
2.82487997491474e+006	(-4.13180971357011e+000dB,1.40795358248947e-001°)
2.83139199579841e+006	(-4.13180922608647e+000dB,1.41097065544606e-001°)
2.83791902844058e+006	(-4.13180873635422e+000dB,1.41399520807311e-001°)
2.84446110744694e+006	(-4.13180824436324e+000dB,1.41702725566186e-001°)
2.85101826750293e+006	(-4.13180775010261e+000dB,1.42006681497450e-001°)
2.85759054337397e+006	(-4.13180725356202e+000dB,1.42311390154113e-001°)
2.86417796990560e+006	(-4.13180675473109e+000dB,1.42616853172705e-001°)
2.87078058202371e+006	(-4.13180625359909e+000dB,1.42923072161955e-001°)
2.87739841473468e+006	(-4.13180575015540e+000dB,1.43230048750525e-001°)
2.88403150312562e+006	(-4.13180524438961e+000dB,1.43537784602916e-001°)
2.89067988236448e+006	(-4.13180473629067e+000dB,1.43846281260438e-001°)
2.89734358770033e+006	(-4.13180422584791e+000dB,1.44155540443384e-001°)
2.90402265446345e+006	(-4.13180371305029e+000dB,1.44465563780682e-001°)
2.91071711806560e+006	(-4.13180319788725e+000dB,1.44776352873535e-001°)
2.91742701400016e+006	(-4.13180268034796e+000dB,1.45087909359016e-001°)
2.92415237784233e+006	(-4.13180216042111e+000dB,1.45400234941885e-001°)
2.93089324524931e+006	(-4.13180163809574e+000dB,1.45713331267391e-001°)
2.93764965196052e+006	(-4.13180111336118e+000dB,1.46027199953083e-001°)
2.94442163379775e+006	(-4.13180058620556e+000dB,1.46341842684206e-001°)
2.95120922666537e+006	(-4.13180005661848e+000dB,1.46657261150158e-001°)
2.95801246655053e+006	(-4.13179952458807e+000dB,1.46973456996717e-001°)
2.96483138952332e+006	(-4.13179899010334e+000dB,1.47290431905630e-001°)
2.97166603173700e+006	(-4.13179845315327e+000dB,1.47608187530978e-001°)
2.97851642942816e+006	(-4.13179791372583e+000dB,1.47926725626391e-001°)
2.98538261891693e+006	(-4.13179737181009e+000dB,1.48246047790656e-001°)
2.99226463660716e+006	(-4.13179682739428e+000dB,1.48566155785744e-001°)
2.99916251898662e+006	(-4.13179628046698e+000dB,1.48887051250588e-001°)
3.00607630262720e+006	(-4.13179573101654e+000dB,1.49208735955531e-001°)
3.01300602418508e+006	(-4.13179517903143e+000dB,1.49531211531989e-001°)
3.01995172040098e+006	(-4.13179462449968e+000dB,1.49854479742797e-001°)
3.02691342810026e+006	(-4.13179406740987e+000dB,1.50178542259604e-001°)
3.03389118419323e+006	(-4.13179350774976e+000dB,1.50503400853678e-001°)
3.04088502567523e+006	(-4.13179294550816e+000dB,1.50829057157427e-001°)
3.04789498962693e+006	(-4.13179238067225e+000dB,1.51155512982383e-001°)
3.05492111321446e+006	(-4.13179181323097e+000dB,1.51482770033065e-001°)
3.06196343368962e+006	(-4.13179124317164e+000dB,1.51810830018205e-001°)
3.06902198839010e+006	(-4.13179067048244e+000dB,1.52139694698538e-001°)
3.07609681473965e+006	(-4.13179009515110e+000dB,1.52469365807260e-001°)
3.08318795024829e+006	(-4.13178951716540e+000dB,1.52799845097761e-001°)
3.09029543251252e+006	(-4.13178893651341e+000dB,1.53131134311833e-001°)
3.09741929921551e+006	(-4.13178835318247e+000dB,1.53463235227360e-001°)
3.10455958812728e+006	(-4.13178776716042e+000dB,1.53796149562947e-001°)
3.11171633710494e+006	(-4.13178717843447e+000dB,1.54129879136920e-001°)
3.11888958409286e+006	(-4.13178658699281e+000dB,1.54464425644748e-001°)
3.12607936712288e+006	(-4.13178599282216e+000dB,1.54799790929325e-001°)
3.13328572431450e+006	(-4.13178539591054e+000dB,1.55135976742518e-001°)
3.14050869387513e+006	(-4.13178479624477e+000dB,1.55472984856429e-001°)
3.14774831410023e+006	(-4.13178419381245e+000dB,1.55810817047549e-001°)
3.15500462337354e+006	(-4.13178358860080e+000dB,1.56149475112647e-001°)
3.16227766016729e+006	(-4.13178298059687e+000dB,1.56488960884679e-001°)
3.16956746304240e+006	(-4.13178236978783e+000dB,1.56829276089687e-001°)
3.17687407064867e+006	(-4.13178175616062e+000dB,1.57170422585337e-001°)
3.18419752172502e+006	(-4.13178113970258e+000dB,1.57512402186018e-001°)
3.19153785509966e+006	(-4.13178052040010e+000dB,1.57855216646907e-001°)
3.19889510969029e+006	(-4.13177989824051e+000dB,1.58198867838971e-001°)
3.20626932450436e+006	(-4.13177927321044e+000dB,1.58543357542179e-001°)
3.21366053863921e+006	(-4.13177864529660e+000dB,1.58888687620478e-001°)
3.22106879128232e+006	(-4.13177801448570e+000dB,1.59234859878670e-001°)
3.22849412171152e+006	(-4.13177738076450e+000dB,1.59581876173742e-001°)
3.23593656929516e+006	(-4.13177674411928e+000dB,1.59929738287641e-001°)
3.24339617349237e+006	(-4.13177610453682e+000dB,1.60278448134040e-001°)
3.25087297385322e+006	(-4.13177546200342e+000dB,1.60628007503890e-001°)
3.25836701001896e+006	(-4.13177481650551e+000dB,1.60978418288067e-001°)
3.26587832172223e+006	(-4.13177416802922e+000dB,1.61329682318360e-001°)
3.27340694878725e+006	(-4.13177351656120e+000dB,1.61681801478810e-001°)
3.28095293113005e+006	(-4.13177286208729e+000dB,1.62034777626175e-001°)
3.28851630875869e+006	(-4.13177220459369e+000dB,1.62388612605873e-001°)
3.29609712177344e+006	(-4.13177154406646e+000dB,1.62743308299689e-001°)
3.30369541036700e+006	(-4.13177088049180e+000dB,1.63098866609885e-001°)
3.31131121482476e+006	(-4.13177021385520e+000dB,1.63455289411481e-001°)
3.31894457552495e+006	(-4.13176954414288e+000dB,1.63812578600018e-001°)
3.32659553293889e+006	(-4.13176887134054e+000dB,1.64170736027908e-001°)
3.33426412763119e+006	(-4.13176819543408e+000dB,1.64529763647605e-001°)
3.34195040025998e+006	(-4.13176751640877e+000dB,1.64889663304844e-001°)
3.34965439157711e+006	(-4.13176683425078e+000dB,1.65250436945440e-001°)
3.35737614242838e+006	(-4.13176614894505e+000dB,1.65612086488003e-001°)
3.36511569375374e+006	(-4.13176546047735e+000dB,1.65974613808116e-001°)
3.37287308658752e+006	(-4.13176476883307e+000dB,1.66338020881430e-001°)
3.38064836205864e+006	(-4.13176407399757e+000dB,1.66702309576947e-001°)
3.38844156139085e+006	(-4.13176337595627e+000dB,1.67067481847865e-001°)
3.39625272590290e+006	(-4.13176267469374e+000dB,1.67433539620252e-001°)
3.40408189700883e+006	(-4.13176197019588e+000dB,1.67800484840812e-001°)
3.41192911621810e+006	(-4.13176126244727e+000dB,1.68168319492734e-001°)
3.41979442513590e+006	(-4.13176055143311e+000dB,1.68537045436725e-001°)
3.42767786546331e+006	(-4.13175983713814e+000dB,1.68906664681339e-001°)
3.43557947899755e+006	(-4.13175911954750e+000dB,1.69277179208079e-001°)
3.44349930763219e+006	(-4.13175839864572e+000dB,1.69648590907764e-001°)
3.45143739335736e+006	(-4.13175767441785e+000dB,1.70020901803221e-001°)
3.45939377826002e+006	(-4.13175694684810e+000dB,1.70394113858410e-001°)
3.46736850452411e+006	(-4.13175621592124e+000dB,1.70768229042098e-001°)
3.47536161443085e+006	(-4.13175548162180e+000dB,1.71143249359639e-001°)
3.48337315035891e+006	(-4.13175474393416e+000dB,1.71519176725779e-001°)
3.49140315478465e+006	(-4.13175400284279e+000dB,1.71896013203204e-001°)
3.49945167028235e+006	(-4.13175325833175e+000dB,1.72273760763996e-001°)
3.50751873952446e+006	(-4.13175251038564e+000dB,1.72652421416902e-001°)
3.51560440528176e+006	(-4.13175175898800e+000dB,1.73031997159574e-001°)
3.52370871042364e+006	(-4.13175100412357e+000dB,1.73412490010466e-001°)
3.53183169791834e+006	(-4.13175024577599e+000dB,1.73793901961062e-001°)
3.53997341083311e+006	(-4.13174948392901e+000dB,1.74176235055432e-001°)
3.54813389233452e+006	(-4.13174871856707e+000dB,1.74559491310761e-001°)
3.55631318568861e+006	(-4.13174794967320e+000dB,1.74943672764981e-001°)
3.56451133426120e+006	(-4.13174717723173e+000dB,1.75328781429179e-001°)
3.57272838151804e+006	(-4.13174640122576e+000dB,1.75714819382934e-001°)
3.58096437102511e+006	(-4.13174562163921e+000dB,1.76101788615366e-001°)
3.58921934644880e+006	(-4.13174483845549e+000dB,1.76489691247744e-001°)
3.59749335155617e+006	(-4.13174405165789e+000dB,1.76878529279064e-001°)
3.60578643021517e+006	(-4.13174326122972e+000dB,1.77268304760999e-001°)
3.61409862639487e+006	(-4.13174246715435e+000dB,1.77659019797905e-001°)
3.62242998416572e+006	(-4.13174166941503e+000dB,1.78050676451411e-001°)
3.63078054769975e+006	(-4.13174086799447e+000dB,1.78443276772227e-001°)
3.63915036127080e+006	(-4.13174006287584e+000dB,1.78836822847886e-001°)
3.64753946925480e+006	(-4.13173925404242e+000dB,1.79231316786850e-001°)
3.65594791612997e+006	(-4.13173844147639e+000dB,1.79626760654868e-001°)
3.66437574647705e+006	(-4.13173762516113e+000dB,1.80023156570471e-001°)
